time,low,high,open,close,volume
1548288000,3546.5,3616.33,3572.05,3598.52,31630.57
1548374400,3539.41,3607.43,3598.52,3582.89,32679.69
1548460800,3578.62,3676.4,3582.89,3596.5,29201.1
1548547200,3511.29,3605.99,3596.5,3565.08,26261.48
1548633600,3402.56,3567.56,3565.08,3453.42,59700.11
1548720000,3369.19,3463.2,3453.42,3418.25,46304.1
1548806400,3395.94,3488.91,3418.25,3467.21,42399.63
1548892800,3422.83,3499.78,3467.21,3434.13,37365.7
1548979200,3398.96,3478.55,3434.13,3461.63,41976.43
1549065600,3441.21,3519.14,3461.63,3508.68,27103.48
1549152000,3424.42,3514.43,3508.68,3449.62,23044.88
1549238400,3429.21,3470.8,3449.62,3431.24,23959.61
1549324800,3415.67,3447.88,3431.24,3447.66,24459.49
1549411200,3362.24,3459.33,3447.66,3394.89,44281.79
1549497600,3369.1,3406.54,3394.89,3375.33,28811.35
1549584000,3363.32,3735.1,3375.33,3660.03,89444.22
1549670400,3616.11,3673.71,3660.03,3652.26,25880.75
1549756800,3611.46,3689.32,3652.26,3685.14,30046.26
1549843200,3608.18,3688.59,3685.14,3611.34,40461.58
1549929600,3574.22,3648.67,3611.34,3617.41,45717.05
1550016000,3590.01,3655.89,3617.41,3605.87,40664.15
1550102400,3567.39,3619.7,3605.87,3588.72,32779.35
1550188800,3575.95,3640.65,3588.72,3593.49,36251.38
1550275200,3592.04,3639.75,3593.49,3617.24,24003.59
1550361600,3608.18,3706.17,3617.24,3670.92,36849.32
1550448000,3661.42,3952.44,3670.92,3912.57,98728.99
1550534400,3882.52,4010.91,3912.57,3924.24,74127.62
1550620800,3898.91,3992.31,3924.24,3974.05,53048.95
1550707200,3900.28,4026.54,3974.05,3937.04,47433.87
1550793600,3917.66,3996.15,3937.04,3983.53,43006.55
1550880000,3948.48,4192.39,3983.53,4149.09,57002.5
1550966400,3755.38,4221.62,4149.09,3771.62,80391.72
1551052800,3771.53,3885.06,3771.62,3845.51,48406.42
1551139200,3791.9,3852.66,3845.51,3817.88,33253.08
1551225600,3699.53,3851.84,3817.88,3830.72,46011.1
1551312000,3798.0,3909.86,3830.72,3823.37,44353.45
1551398400,3822.67,3866.12,3823.37,3831.48,26522.34
1551484800,3790.74,3846.38,3831.48,3842.94,19283.71
1551571200,3788.04,3853.28,3842.94,3812.31,16769.86
1551657600,3705.14,3831.01,3812.31,3731.28,39278.22
1551744000,3720.49,3893.52,3731.28,3874.18,43262.3
1551830400,3839.39,3916.29,3874.18,3874.98,33536.95
1551916800,3853.2,3911.76,3874.98,3882.61,37619.38
1552003200,3804.98,3932.02,3882.61,3868.02,39428.25
1552089600,3860.66,3975.25,3868.02,3947.74,27600.01
1552176000,3897.82,3948.21,3947.74,3929.84,17404.16
1552262400,3849.45,3941.99,3929.84,3874.89,32708.55
1552348800,3827.23,3904.7,3874.89,3888.57,33655.37
1552435200,3853.06,3898.25,3888.57,3878.44,27922.69
1552521600,3825.03,3922.21,3878.44,3881.44,34554.38
1552608000,3876.17,3935.1,3881.44,3927.08,32133.02
1552694400,3924.98,4069.11,3927.08,4027.01,41319.81
1552780800,3970.97,4030.38,4027.01,3998.0,17033.6
1552867200,3964.31,4038.99,3998.0,3988.85,27416.92
1552953600,3972.47,4032.04,3988.85,4024.14,29686.2
1553040000,3995.49,4064.95,4024.14,4056.75,36862.09
1553126400,3953.53,4082.29,4056.75,3996.93,44251.52
1553212800,3984.0,4018.21,3996.93,4000.84,22671.75
1553299200,3982.47,4019.36,4000.84,4007.21,18486.22
1553385600,3970.35,4010.3,4007.21,3994.11,16111.98
1553472000,3887.68,4005.29,3994.11,3924.55,34191.84
1553558400,3902.52,3943.2,3924.55,3942.22,23873.14
1553644800,3932.79,4054.32,3942.22,4045.98,37132.4
1553731200,4014.69,4046.44,4045.98,4036.45,25343.13
1553817600,4031.22,4122.89,4036.45,4111.38,41843.31
1553904000,4066.87,4146.88,4111.38,4118.13,24906.26
1553990400,4098.79,4129.43,4118.13,4112.69,13792.73
1554076800,4082.2,4164.33,4112.69,4151.32,36921.55
1554163200,4147.7,5104.42,4151.32,4906.93,172473.31
1554249600,4831.59,5335.7,4906.93,4976.59,159843.43
1554336000,4799.77,5071.98,4976.59,4913.36,74544.88
1554422400,4897.61,5074.13,4913.36,5047.23,56130.82
1554508800,4938.0,5240.19,5047.23,5057.25,54180.91
1554595200,5044.28,5266.04,5057.25,5201.16,47200.43
1554681600,5141.23,5347.88,5201.16,5294.09,69803.56
1554768000,5159.13,5294.09,5294.09,5201.3,48552.25
1554854400,5178.61,5460.94,5201.3,5318.6,65813.81
1554940800,4987.65,5343.66,5318.6,5048.56,69622.86
1555027200,4927.62,5118.61,5048.56,5081.5,43762.94
1555113600,5056.19,5128.96,5081.5,5080.66,23342.24
1555200000,5031.2,5186.82,5080.66,5165.59,21193.03
1555286400,4969.31,5195.31,5165.59,5037.27,40402.46
1555372800,5029.16,5232.03,5037.27,5212.81,40370.0
1555459200,5190.81,5270.76,5212.81,5236.26,37225.68
1555545600,5232.99,5317.78,5236.26,5289.75,35511.12
1555632000,5212.18,5353.01,5289.75,5295.53,30109.97
1555718400,5274.45,5366.6,5295.53,5326.18,23214.49
1555804800,5232.77,5348.59,5326.18,5305.74,25466.81
1555891200,5265.73,5444.76,5305.74,5394.67,45346.65
1555977600,5371.31,5626.83,5394.67,5539.1,66448.85
1556064000,5390.98,5633.0,5539.1,5454.58,61651.16
1556150400,5031.69,5521.61,5454.58,5162.67,70755.72
1556236800,5104.18,5361.94,5162.67,5234.09,70191.21
1556323200,5192.45,5282.97,5234.09,5229.48,21692.98
1556409600,5218.42,5313.7,5233.47,5272.45,25294.87
1556496000,5162.81,5299.51,5272.45,5237.96,31947.44
1556582400,5224.64,5372.23,5237.96,5350.64,32567.46
1556668800,5346.7,5417.17,5350.64,5389.54,27410.57
1556755200,5387.29,5531.15,5389.54,5500.72,35089.37
1556841600,5484.78,5891.9,5500.72,5753.38,75434.86
1556928000,5596.15,5901.36,5753.38,5840.08,45628.34
1557014400,5709.74,5849.5,5840.08,5794.14,25481.48
1557100800,5644.15,5823.67,5794.14,5748.17,34979.71
1557187200,5748.17,6031.54,5748.17,5819.57,59556.89
1557273600,5753.08,6032.25,5819.57,5998.71,40967.62
1557360000,5988.65,6194.91,5998.71,6171.96,51005.27
1557446400,6133.21,6444.57,6171.96,6358.29,68160.13
1557532800,6357.02,7394.94,6358.29,7191.36,135248.42
1557619200,6793.21,7541.61,7191.36,6977.63,142892.25
1557705600,6873.42,8127.75,6977.63,7806.36,149082.57
1557792000,7631.34,8297.02,7806.36,7980.13,122383.06
1557878400,7849.92,8263.29,7980.13,8183.83,86162.62
1557964800,7679.05,8352.25,8183.83,7874.11,95341.68
1558051200,6668.67,7930.98,7874.11,7371.96,141482.93
1558137600,7213.72,7491.67,7371.96,7266.08,41327.89
1558224000,7257.26,8281.66,7266.08,8193.14,91218.12
1558310400,7591.85,8193.14,8193.14,7998.29,80672.83
1558396800,7807.77,8102.32,7998.29,7947.93,45005.01
1558483200,7533.66,8033.76,7947.93,7626.89,54216.74
1558569600,7478.74,7971.26,7626.89,7876.5,50121.07
1558656000,7801.57,8165.45,7876.5,7996.4,51604.15
1558742400,7948.68,8140.82,7996.4,8059.13,22294.65
1558828800,7894.53,8779.0,8059.13,8726.23,57648.95
1558915200,8668.46,8931.53,8726.23,8785.17,57692.17
1559001600,8562.2,8818.71,8785.17,8718.85,41445.13
1559088000,8444.1,8760.48,8718.85,8664.56,44056.71
1559174400,8027.21,9065.89,8664.56,8276.25,95189.06
1559260800,8116.0,8570.78,8276.25,8550.67,60143.23
1559347200,8459.65,8619.21,8550.67,8555.87,26884.15
1559433600,8547.48,8819.9,8555.87,8737.91,25506.14
1559520000,8073.18,8740.24,8737.91,8114.49,63486.15
1559606400,7463.94,8114.49,8114.49,7677.47,103552.9
1559692800,7591.88,7917.14,7677.47,7791.29,49771.65
1559779200,7467.52,7872.1,7791.29,7807.36,44397.47
1559865600,7767.37,8127.63,7807.36,8002.63,51105.14
1559952000,7796.46,8058.91,8002.63,7933.78,23469.94
1560038400,7535.9,7964.75,7933.78,7643.44,30301.73
1560124800,7533.53,8061.5,7643.44,8021.0,43154.98
1560211200,7724.58,8049.78,8021.0,7917.32,35850.45
1560297600,7834.57,8250.0,7917.32,8174.14,49460.34
1560384000,8053.65,8326.2,8174.14,8235.57,38536.25
1560470400,8180.39,8724.42,8235.57,8693.96,50383.98
1560556800,8621.48,8905.14,8693.96,8853.56,38140.15
1560643200,8800.96,9372.89,8853.56,8979.18,84289.2
1560729600,8976.99,9468.85,8979.18,9336.01,65486.04
1560816000,8941.83,9357.22,9336.01,9081.71,51829.13
1560902400,9045.47,9313.18,9081.71,9280.54,32012.68
1560988800,9219.81,9600.28,9280.54,9536.85,45144.43
1561075200,9536.85,10230.86,9536.85,10218.87,77828.7
1561161600,10086.32,11207.97,10218.87,10689.54,115793.98
1561248000,10513.81,11285.51,10689.54,10855.99,57082.02
1561334400,10555.71,11100.92,10855.99,11035.74,52118.36
1561420800,10992.37,11778.22,11035.74,11740.34,84123.73
1561507200,11679.1,13826.76,11740.34,12913.28,211449.88
1561593600,10335.34,13314.05,12913.28,11154.09,202428.68
1561680000,10772.75,12433.0,11154.09,12355.06,120700.97
1561766400,11352.27,12362.9,12355.06,11884.1,81875.16
1561852800,10677.83,12200.02,11884.1,10769.05,80893.36
1561939200,10006.43,11207.0,10769.05,10591.87,115739.97
1562025600,9678.1,10927.6,10591.87,10844.13,120994.95
1562112000,10841.91,12009.59,10844.13,11981.61,115565.16
1562198400,11067.68,12055.11,11981.61,11156.52,71141.03
1562284800,10787.94,11435.38,11156.52,10993.25,66066.75
1562371200,10985.4,11709.27,10993.25,11248.94,48172.2
1562457600,11109.42,11605.43,11248.94,11474.28,36847.21
1562544000,11339.02,12386.28,11474.28,12296.16,63847.27
1562630400,12117.31,12808.06,12296.16,12567.02,79607.47
1562716800,11569.94,13183.73,12567.02,12099.12,124523.09
1562803200,11002.39,12099.91,12099.12,11343.12,102929.11
1562889600,11096.61,11931.91,11343.12,11797.37,55994.89
1562976000,10827.53,11835.87,11797.37,11363.97,59187.84
1563062400,10118.85,11447.92,11363.97,10204.41,76310.21
1563148800,9877.02,11070.18,10204.41,10850.26,92742.77
1563235200,9366.82,11025.76,10850.26,9423.44,113537.84
1563321600,9086.51,9982.24,9423.44,9696.15,101032.08
1563408000,9292.61,10776.54,9696.15,10638.35,102443.07
1563494400,10135.16,10757.41,10638.35,10532.94,62995.33
1563580800,10379.19,11094.32,10532.94,10759.42,56766.57
1563667200,10329.89,10833.99,10759.42,10586.71,38379.41
1563753600,10072.07,10676.6,10586.71,10325.87,50574.02
1563840000,9820.61,10328.44,10325.87,9854.15,52754.02
1563926400,9535.78,9920.54,9854.15,9772.14,54750.78
1564012800,9744.7,10184.43,9772.14,9882.43,40285.56
1564099200,9668.52,9890.05,9882.43,9847.45,31960.31
1564185600,9310.47,10202.95,9847.45,9478.32,53081.42
1564272000,9135.64,9591.52,9478.32,9531.77,28313.55
1564358400,9386.9,9717.69,9531.77,9506.93,31434.4
1564444800,9391.78,9749.53,9506.93,9595.52,28856.19
1564531200,9581.6,10123.94,9595.52,10089.25,42030.01
1564617600,9890.49,10488.81,10089.25,10409.79,43505.11
1564704000,10340.82,10666.64,10409.79,10528.99,44213.09
1564790400,10509.35,10915.0,10528.99,10820.41,34102.93
1564876800,10572.24,11074.95,10820.41,10978.91,39795.33
1564963200,10978.89,11945.38,10978.91,11807.96,74748.53
1565049600,11224.1,12316.85,11807.96,11467.1,80694.71
1565136000,11393.98,12138.55,11467.1,11974.28,70893.9
1565222400,11498.04,12042.87,11974.28,11982.8,49871.24
1565308800,11674.06,12027.57,11982.8,11865.21,39230.82
1565395200,11232.42,11971.35,11865.21,11293.59,40869.27
1565481600,11119.32,11584.35,11293.59,11549.06,25734.51
1565568000,11240.38,11554.74,11549.06,11387.41,20181.72
1565654400,10765.3,11439.48,11387.41,10872.0,43742.98
1565740800,9924.58,10873.44,10872.0,10031.89,70125.86
1565827200,9497.12,10451.61,10031.89,10308.51,84438.15
1565913600,9764.32,10544.97,10308.51,10360.43,62357.48
1566000000,10010.76,10474.64,10360.43,10220.75,24470.79
1566086400,10079.46,10512.89,10220.75,10326.25,21614.15
1566172800,10278.31,10937.26,10326.25,10922.16,39936.81
1566259200,10576.37,10956.06,10922.16,10770.76,30891.56
1566345600,9870.07,10805.7,10770.76,10131.67,57446.51
1566432000,9777.06,10231.99,10131.67,10104.11,38005.1
1566518400,10053.67,10468.14,10104.11,10410.49,31466.97
1566604800,9911.2,10430.99,10410.49,10150.07,28068.47
1566691200,9907.03,10353.95,10150.07,10141.75,25686.72
1566777600,10141.75,10626.93,10141.75,10364.91,42155.28
1566864000,10038.26,10381.92,10364.91,10175.47,26481.68
1566950400,9600.83,10281.59,10175.47,9722.83,49145.33
1567036800,9344.69,9724.52,9722.83,9492.81,42711.51
1567123200,9368.27,9699.85,9492.81,9587.25,28941.49
1567209600,9512.03,9714.11,9587.25,9624.54,15427.47
1567296000,9578.66,9823.53,9624.54,9768.36,15485.86
1567382400,9764.76,10459.0,9768.36,10387.5,42504.5
1567468800,10296.3,10773.27,10387.5,10625.1,52101.71
1567555200,10392.88,10827.14,10625.1,10585.2,41229.09
1567641600,10475.88,10659.6,10585.2,10556.16,23957.29
1567728000,10228.17,10938.39,10556.16,10309.91,54409.77
1567814400,10304.22,10574.99,10309.91,10491.96,18864.32
1567900800,10286.85,10595.71,10491.96,10420.88,18990.22
1567987200,10101.87,10514.59,10420.88,10314.88,33044.44
1568073600,9966.94,10395.1,10314.88,10109.46,26197.16
1568160000,9874.13,10251.97,10109.46,10165.01,28189.47
1568246400,10057.09,10472.07,10165.01,10428.96,26821.06
1568332800,9855.34,10591.45,10428.96,10372.29,24372.25
1568419200,10251.96,10455.38,10372.29,10365.56,15570.76
1568505600,10279.58,10401.53,10365.56,10313.02,11651.76
1568592000,10103.87,10411.06,10313.02,10271.79,27381.87
1568678400,10152.47,10297.99,10271.79,10198.62,21680.68
1568764800,10100.9,10272.19,10198.62,10163.38,21739.97
1568851200,9641.11,10368.46,10163.38,10281.03,45685.81
1568937600,10065.55,10321.18,10281.03,10176.38,20930.03
1569024000,9944.61,10187.64,10176.38,9988.38,17868.39
1569110400,9871.97,10096.66,9988.38,10036.98,17799.44
1569196800,9636.2,10073.79,10036.98,9694.6,33287.92
1569283200,8107.01,9787.58,9694.6,8542.54,121811.28
1569369600,8246.24,8752.2,8542.54,8446.97,74724.79
1569456000,7753.71,8471.02,8446.97,8074.99,80375.17
1569542400,7888.5,8304.22,8074.99,8201.36,48376.65
1569628800,8044.45,8345.03,8201.36,8223.65,29802.19
1569715200,7943.33,8265.99,8223.65,8065.26,28053.51
1569801600,7736.96,8372.24,8065.26,8314.62,50440.1
1569888000,8212.01,8537.6,8314.62,8326.64,42368.0
1569974400,8186.3,8403.51,8326.64,8391.52,24785.21
1570060800,8105.02,8434.63,8391.52,8246.3,30435.91
1570147200,8021.3,8267.11,8246.3,8168.05,26268.19
1570233600,8052.51,8232.25,8168.05,8172.48,17371.63
1570320000,7822.65,8221.03,8172.48,7868.31,30026.91
1570406400,7798.09,8326.01,7868.31,8215.11,39653.14
1570492800,8126.71,8354.19,8215.11,8191.87,21060.16
1570579200,8132.74,8697.56,8191.87,8593.16,47097.59
1570665600,8466.13,8672.58,8593.16,8596.57,29187.08
1570752000,8259.77,8834.11,8596.57,8278.05,38612.05
1570838400,8272.12,8439.44,8278.05,8316.66,11037.58
1570924800,8194.16,8498.59,8316.66,8296.34,20190.99
1571011200,8228.06,8414.24,8296.34,8363.94,17507.78
1571097600,8116.92,8439.31,8363.94,8173.48,24899.11
1571184000,7945.77,8193.41,8173.48,8014.39,34102.92
1571270400,7948.95,8145.5,8014.39,8082.46,21657.02
1571356800,7850.66,8157.36,8082.46,7972.62,27732.54
1571443200,7919.05,8108.69,7972.62,7973.63,17875.39
1571529600,7911.49,8326.13,7973.63,8247.25,25287.68
1571616000,8177.11,8359.52,8247.25,8223.25,22831.65
1571702400,8021.36,8318.41,8223.25,8034.5,24453.79
1571788800,7336.06,8071.8,8034.5,7479.54,60122.39
1571875200,7370.13,7524.31,7479.54,7444.2,28580.18
1571961600,7431.2,8783.85,7444.2,8671.1,79777.72
1572048000,8654.84,10380.48,8671.1,9258.98,154648.62
1572134400,9114.58,9805.42,9258.98,9550.6,64673.13
1572220800,9201.49,9934.71,9550.6,9222.23,54907.49
1572307200,9099.36,9565.11,9222.23,9432.86,40284.46
1572393600,9018.3,9441.8,9432.86,9169.86,34376.01
1572480000,8972.0,9423.16,9169.86,9157.52,35891.86
1572566400,9072.62,9308.62,9157.52,9260.59,27365.39
1572652800,9223.46,9400.44,9260.59,9311.99,17135.45
1572739200,9108.22,9396.1,9311.99,9221.61,15670.3
1572825600,9141.0,9578.74,9221.61,9421.54,29435.09
1572912000,9196.64,9495.36,9421.54,9323.61,24971.55
1572998400,9269.82,9455.53,9323.61,9347.27,22338.76
1573084800,9114.14,9382.63,9347.27,9208.52,21322.07
1573171200,8682.74,9263.83,9208.52,8772.31,41674.91
1573257600,8732.62,8881.08,8772.31,8822.19,13145.33
1573344000,8767.94,9126.98,8822.19,9045.85,18134.09
1573430400,8619.78,9084.49,9045.85,8726.31,25750.4
1573516800,8576.09,8868.85,8726.31,8815.14,22305.54
1573603200,8721.68,8840.33,8815.14,8773.82,15828.57
1573689600,8584.92,8811.04,8773.82,8640.42,18999.7
1573776000,8393.29,8773.4,8640.42,8468.57,31281.14
1573862400,8442.03,8539.42,8468.57,8498.94,9355.13
1573948800,8411.3,8641.12,8498.94,8515.28,14296.75
1574035200,8075.63,8537.87,8515.28,8190.16,30048.32
1574121600,8016.54,8215.95,8190.16,8133.57,24402.6
1574208000,8047.73,8232.23,8133.57,8093.6,18105.11
1574294400,7437.33,8133.73,8093.6,7632.59,45760.44
1574380800,6815.03,7721.9,7632.59,7292.2,94065.31
1574467200,7119.41,7368.18,7292.2,7339.24,25474.86
1574553600,6888.89,7364.59,7339.24,6930.09,35108.24
1574640000,6560.13,7386.06,6930.09,7138.23,85742.76
1574726400,7042.5,7350.44,7138.23,7170.11,36264.64
1574812800,6873.1,7681.51,7170.11,7531.5,66406.48
1574899200,7388.79,7663.45,7531.5,7442.33,29886.7
1574985600,7425.49,7872.17,7442.33,7769.38,37243.54
1575072000,7487.1,7821.01,7769.38,7571.77,24778.5
1575158400,7261.95,7575.5,7571.77,7420.53,30676.77
1575244800,7193.09,7442.62,7420.53,7320.94,25163.31
1575331200,7260.93,7420.34,7320.94,7313.64,18521.73
1575417600,7110.76,7764.68,7313.64,7207.78,49046.2
1575504000,7175.85,7492.96,7207.78,7406.75,30054.36
1575590400,7323.86,7607.79,7406.75,7558.58,28169.83
1575676800,7503.1,7640.51,7558.58,7514.86,14093.87
1575763200,7414.51,7594.8,7514.86,7539.7,15949.09
1575849600,7296.42,7667.04,7539.7,7350.62,35089.72
1575936000,7176.42,7403.64,7350.62,7233.84,23348.59
1576022400,7167.13,7284.74,7233.84,7212.01,19799.94
1576108800,7105.35,7307.96,7212.01,7199.39,28003.83
1576195200,7199.39,7308.08,7199.39,7261.72,18725.31
1576281600,7033.14,7283.78,7261.72,7080.29,15624.21
1576368000,7030.37,7204.93,7080.29,7132.39,15972.7
1576454400,6869.19,7172.46,7132.39,6897.33,39619.58
1576540800,6585.46,6948.12,6897.33,6635.84,46023.51
1576627200,6450.69,7442.26,6635.84,7294.53,71573.09
1576713600,7057.66,7376.98,7294.53,7159.26,34799.1
1576800000,7094.06,7234.56,7159.26,7203.41,23556.25
1576886400,7132.82,7213.86,7203.41,7159.47,12101.12
1576972800,7143.17,7527.4,7159.47,7517.58,27325.26
1577059200,7275.28,7694.65,7517.58,7326.6,44770.93
1577145600,7175.5,7429.42,7326.6,7260.91,27770.75
1577232000,7132.3,7280.52,7260.91,7202.72,15012.21
1577318400,7167.44,7442.21,7202.72,7207.23,23254.3
1577404800,7061.61,7267.46,7207.23,7253.82,25489.38
1577491200,7253.61,7368.09,7253.82,7316.23,14542.71
1577577600,7295.33,7540.65,7316.23,7399.49,18230.94
1577664000,7224.79,7414.07,7399.49,7234.44,23030.92
1577750400,7141.94,7325.24,7234.44,7183.88,19424.26
1577836800,7171.82,7267.16,7183.88,7189.94,11872.0
1577923200,6945.83,7224.84,7189.94,6965.72,26531.32
1578009600,6882.62,7407.11,6965.72,7339.7,51975.01
1578096000,7278.6,7405.75,7339.7,7357.5,22083.57
1578182400,7330.07,7501.42,7357.5,7359.96,24084.13
1578268800,7355.11,7799.63,7359.96,7762.69,46443.66
1578355200,7736.57,8218.63,7762.69,8160.36,75423.75
1578441600,7873.97,8458.65,8160.36,8045.15,85087.59
1578528000,7757.04,8047.11,8045.15,7817.35,40045.64
1578614400,7682.56,8192.05,7817.35,8190.31,55534.09
1578700800,8003.87,8287.42,8190.31,8024.58,30734.63
1578787200,7968.4,8185.14,8024.58,8181.49,17525.61
1578873600,8057.37,8200.4,8181.49,8106.56,22746.0
1578960000,8106.4,8874.07,8106.56,8820.95,89444.78
1579046400,8559.93,8890.04,8820.95,8813.21,50394.79
1579132800,8586.56,8846.78,8813.21,8719.63,33539.82
1579219200,8665.99,9004.35,8719.63,8894.83,48787.4
1579305600,8807.26,8974.65,8894.83,8909.28,19872.9
1579392000,8508.15,9177.39,8909.28,8702.59,47750.9
1579478400,8521.52,8737.36,8702.59,8634.03,21888.47
1579564800,8479.9,8771.75,8634.03,8724.84,22731.19
1579651200,8582.43,8793.74,8724.84,8667.26,17278.13
1579737600,8290.98,8680.93,8667.26,8394.28,38348.08
1579824000,8225.83,8517.5,8394.28,8431.78,27811.03
1579910400,8263.42,8444.32,8431.78,8345.88,14296.82
1579996800,8302.57,8605.33,8345.88,8602.37,22444.54
1580083200,8572.37,8991.01,8602.37,8898.94,37524.75
1580169600,8892.58,9407.39,8898.94,9391.97,51850.54
1580256000,9234.27,9429.16,9391.97,9286.18,36978.22
1580342400,9181.72,9561.26,9286.18,9501.38,45852.79
1580428800,9208.36,9518.87,9501.38,9342.23,31334.26
1580515200,9296.57,9455.92,9342.23,9384.45,14778.25
1580601600,9169.21,9469.84,9384.45,9334.25,24059.37
1580688000,9230.83,9605.66,9334.25,9288.96,33363.87
1580774400,9089.52,9347.12,9288.96,9171.98,26614.92
1580860800,9162.98,9750.28,9171.98,9611.42,47150.99
1580947200,9533.37,9853.08,9611.42,9755.84,42264.62
1581033600,9714.16,9866.18,9755.84,9808.36,25549.21
1581120000,9665.26,9936.26,9808.36,9898.25,24889.03
1581206400,9880.67,10162.71,9898.25,10157.78,33829.57
1581292800,9761.16,10185.09,10157.78,9858.03,40941.28
1581379200,9716.32,10370.44,9858.03,10269.43,49240.73
1581465600,10250.55,10475.43,10269.43,10347.93,43484.9
1581552000,10081.02,10500.54,10347.93,10233.32,49389.81
1581638400,10103.67,10387.37,10233.32,10360.37,28984.69
1581724800,9789.89,10388.6,10360.37,9905.43,29878.88
1581811200,9634.4,10042.6,9905.43,9925.51,27579.54
1581897600,9482.71,9958.46,9925.51,9702.48,37157.31
1581984000,9618.77,10274.35,9702.48,10182.6,38551.14
1582070400,9340.17,10300.04,10182.6,9602.43,47506.68
1582156800,9402.81,9698.59,9602.43,9608.8,36843.12
1582243200,9582.07,9766.16,9608.8,9697.86,30286.18
1582329600,9577.84,9720.21,9697.86,9671.46,12206.36
1582416000,9669.88,10011.4,9671.46,9977.39,23058.71
1582502400,9495.76,10019.3,9977.39,9664.21,34044.18
1582588800,9258.4,9682.05,9664.21,9316.18,34827.75
1582675200,8652.97,9379.07,9316.18,8793.5,65447.95
1582761600,8540.74,8978.84,8793.5,8821.5,47005.39
1582848000,8449.12,8908.8,8821.5,8719.29,41600.5
1582934400,8545.32,8815.63,8719.29,8545.45,16806.37
1583020800,8443.57,8776.71,8545.45,8549.38,25550.31
1583107200,8521.79,8983.78,8549.38,8919.74,33004.6
1583193600,8680.57,8940.69,8919.74,8765.68,28648.83
1583280000,8690.82,8863.91,8765.68,8773.78,22115.34
1583366400,8772.83,9179.74,8773.78,9074.82,33760.74
1583452800,9015.35,9183.26,9074.82,9160.39,21090.1
1583539200,8880.33,9225.42,9160.39,8903.72,20669.17
1583625600,8033.06,8920.28,8903.72,8057.67,63231.33
1583712000,7664.34,8200.82,8057.67,7944.4,86700.45
1583798400,7758.12,8165.09,7944.4,7894.66,53646.28
1583884800,7614.48,7998.79,7894.66,7945.36,47596.23
1583971200,4736.21,7984.16,7945.36,4916.78,286243.45
1584057600,3948.92,5984.55,4916.78,5632.58,319316.54
1584144000,5069.29,5665.57,5632.58,5181.77,87978.27
1584230400,5114.06,5961.78,5181.77,5357.02,105160.64
1584316800,4454.22,5364.93,5357.02,5045.0,203116.86
1584403200,4950.9,5561.43,5045.0,5337.66,116314.49
1584489600,5024.71,5451.02,5337.66,5413.06,109210.96
1584576000,5268.33,6418.99,5413.06,6184.88,147007.71
1584662400,5691.69,6932.04,6184.88,6206.44,148232.44
1584748800,5876.79,6459.65,6206.44,6195.43,67262.29
1584835200,5750.68,6415.14,6195.43,5828.15,75451.24
1584921600,5703.64,6614.56,5828.15,6503.53,107692.99
1585008000,6406.64,6857.49,6503.53,6767.18,105151.69
1585094400,6483.0,6980.29,6767.18,6694.21,84721.04
1585180800,6539.61,6796.12,6694.21,6757.95,45203.7
1585267200,6312.53,6876.97,6757.95,6382.8,57134.12
1585353600,6051.23,6384.56,6382.8,6252.49,60814.06
1585440000,5882.2,6286.96,6252.49,5882.2,47232.21
1585526400,5874.8,6616.94,5882.2,6403.31,70623.69
1585612800,6350.61,6531.66,6403.31,6423.61,36169.65
1585699200,6168.0,6716.04,6423.61,6663.63,59228.61
1585785600,6585.75,7245.15,6663.63,6804.42,93059.32
1585872000,6618.82,7044.01,6804.42,6743.68,55578.32
1585958400,6671.05,7010.45,6743.68,6875.95,33774.99
1586044800,6689.07,6910.39,6875.95,6781.64,26776.41
1586131200,6779.91,7359.05,6781.64,7347.22,78676.82
1586217600,7084.52,7462.51,7347.22,7201.57,70648.16
1586304000,7157.96,7425.85,7201.57,7367.37,60952.77
1586390400,7124.88,7374.01,7367.37,7294.55,44071.93
1586476800,6757.67,7304.8,7294.55,6876.49,63355.47
1586563200,6785.52,6956.27,6876.49,6887.6,24917.32
1586649600,6802.16,7199.97,6887.6,6913.76,42382.58
1586736000,6612.34,6913.76,6913.76,6859.43,63091.4
1586822400,6773.97,6986.75,6859.43,6879.44,44630.96
1586908800,6614.79,6937.49,6879.44,6629.54,49708.81
1586995200,6487.08,7207.11,6629.54,7114.55,98809.08
1587081600,7005.79,7155.17,7114.55,7037.12,45840.75
1587168000,7028.43,7304.35,7037.12,7264.29,35919.74
1587254400,7072.33,7276.84,7264.29,7132.88,29493.83
1587340800,6770.07,7225.23,7132.88,6842.45,64707.0
1587427200,6779.51,6948.78,6842.45,6855.11,44531.91
1587513600,6831.44,7165.43,6855.11,7135.41,43780.72
1587600000,7041.2,7731.56,7135.41,7489.25,81106.87
1587686400,7408.35,7607.28,7489.25,7509.44,51734.5
1587772800,7445.98,7708.4,7509.44,7546.92,30165.48
1587859200,7497.88,7705.3,7546.92,7701.35,33092.14
1587945600,7639.98,7790.33,7701.35,7787.41,48551.15
1588032000,7671.26,7791.85,7787.41,7760.32,38507.32
1588118400,7733.02,8952.44,7760.32,8784.96,157978.19
1588204800,8416.64,9460.77,8784.96,8637.56,161267.28
1588291200,8631.39,9066.47,8637.56,8829.12,70407.63
1588377600,8768.81,9013.29,8829.12,8981.11,36139.66
1588464000,8735.78,9197.48,8981.11,8907.19,59476.78
